Zip Code,Median Income,Year
02715,86823.0,2013
02717,81150.0,2013
02718,80211.0,2013
02719,60326.0,2013
02720,41910.0,2013
02721,30180.0,2013
02723,28120.0,2013
02724,27390.0,2013
02725,67396.0,2013
02726,74141.0,2013
02738,80456.0,2013
02739,78864.0,2013
02740,34259.0,2013
02743,66276.0,2013
02744,31216.0,2013
02745,47536.0,2013
02746,25623.0,2013
02747,71073.0,2013
02748,64077.0,2013
02760,78087.0,2013
02762,77109.0,2013
02763,125769.0,2013
02764,79615.0,2013
02766,81069.0,2013
02767,80761.0,2013
02769,82500.0,2013
02770,88636.0,2013
02771,70966.0,2013
02777,71179.0,2013
02779,90741.0,2013
02780,49732.0,2013
02790,78750.0,2013
02791,71042.0,2013
02802,48456.0,2013
02804,71772.0,2013
02806,103696.0,2013
02807,90491.0,2013
02808,73382.0,2013
02809,62358.0,2013
02812,110233.0,2013
02813,69349.0,2013
02814,82127.0,2013
02815,125000.0,2013
02816,64581.0,2013
02817,78438.0,2013
02818,85429.0,2013
02822,82189.0,2013
02825,81923.0,2013
02826,33203.0,2013
02827,93750.0,2013
02828,75408.0,2013
02830,66658.0,2013
02831,82207.0,2013
02832,57318.0,2013
02833,64554.0,2013
02835,90484.0,2013
02836,68500.0,2013
02837,85852.0,2013
02838,47323.0,2013
02839,73750.0,2013
02840,60751.0,2013
02842,69495.0,2013
02852,77049.0,2013
02857,76775.0,2013
02858,92500.0,2013
02859,58828.0,2013
02860,32614.0,2013
02861,54184.0,2013
02863,27993.0,2013
02864,72416.0,2013
02865,78429.0,2013
02871,74494.0,2013
02873,72273.0,2013
02874,109375.0,2013
02875,80438.0,2013
02876,58438.0,2013
02878,73085.0,2013
02879,75692.0,2013
02881,80844.0,2013
02882,64852.0,2013
02885,54295.0,2013
02886,61682.0,2013
02888,57659.0,2013
02889,64006.0,2013
02891,60394.0,2013
02892,66033.0,2013
02893,51397.0,2013
02894,83417.0,2013
02895,36058.0,2013
02896,77658.0,2013
02898,92708.0,2013
02903,26173.0,2013
02904,41649.0,2013
02905,41332.0,2013
02906,65531.0,2013
02907,28819.0,2013
02908,42640.0,2013
02909,32036.0,2013
02910,55893.0,2013
02911,51288.0,2013
02914,40642.0,2013
02915,51928.0,2013
02916,63480.0,2013
02917,72983.0,2013
02919,56377.0,2013
02920,53675.0,2013
02921,98458.0,2013
03031,110809.0,2013
03032,98125.0,2013
03033,105255.0,2013
03034,93359.0,2013
03036,105104.0,2013
03037,89186.0,2013
03038,64642.0,2013
03042,74609.0,2013
03043,83393.0,2013
03044,82375.0,2013
03045,69387.0,2013
03046,99464.0,2013
03047,68750.0,2013
03048,62321.0,2013
03049,113125.0,2013
03051,88600.0,2013
03052,103182.0,2013
03053,92053.0,2013
03054,88555.0,2013
03055,64162.0,2013
03057,92396.0,2013
03060,44646.0,2013
03062,82826.0,2013
03063,78191.0,2013
03064,64026.0,2013
03070,99474.0,2013
03071,81088.0,2013
03076,91301.0,2013
03077,61488.0,2013
03079,76497.0,2013
03082,82361.0,2013
03084,55000.0,2013
03086,74750.0,2013
03087,113170.0,2013
03101,27143.0,2013
03102,50049.0,2013
03103,49518.0,2013
03104,60468.0,2013
03106,81640.0,2013
03109,79229.0,2013
03110,122517.0,2013
03215,73472.0,2013
03216,71466.0,2013
03217,39390.0,2013
03218,102917.0,2013
03220,61174.0,2013
03221,62872.0,2013
03222,50453.0,2013
03223,50968.0,2013
03224,86838.0,2013
03225,62201.0,2013
03226,69861.0,2013
03227,54444.0,2013
03229,81250.0,2013
03230,51094.0,2013
03231,68553.0,2013
03233,105341.0,2013
03234,73723.0,2013
03235,41828.0,2013
03237,67969.0,2013
03238,49125.0,2013
03240,46490.0,2013
03241,55833.0,2013
03242,64913.0,2013
03243,56667.0,2013
03244,55683.0,2013
03245,62679.0,2013
03246,47757.0,2013
03249,63527.0,2013
03251,34792.0,2013
03253,57067.0,2013
03254,72110.0,2013
03255,70455.0,2013
03256,72872.0,2013
03257,72159.0,2013
03258,75326.0,2013
03259,59167.0,2013
03260,73229.0,2013
03261,68398.0,2013
03262,49583.0,2013
03263,61326.0,2013
03264,42599.0,2013
03266,47130.0,2013
03268,67100.0,2013
03269,65000.0,2013
03273,63333.0,2013
03275,60470.0,2013
03276,58449.0,2013
03278,70385.0,2013
03279,39261.0,2013
03280,54500.0,2013
03281,86674.0,2013
03282,44837.0,2013
03284,70938.0,2013
03285,59191.0,2013
03287,75833.0,2013
03290,81653.0,2013
03293,65833.0,2013
03301,51848.0,2013
03303,56983.0,2013
03304,104905.0,2013
03307,69679.0,2013
03431,51744.0,2013
03440,64224.0,2013
03441,62188.0,2013
03442,58750.0,2013
03443,67266.0,2013
03444,64911.0,2013
03445,61875.0,2013
03446,54213.0,2013
03447,49783.0,2013
03448,45417.0,2013
03449,78702.0,2013
03450,53947.0,2013
03451,45406.0,2013
03452,64500.0,2013
03455,62540.0,2013
03456,67841.0,2013
03457,66500.0,2013
03458,66406.0,2013
03461,61875.0,2013
03462,86089.0,2013
03464,65833.0,2013
03465,49180.0,2013
03466,81827.0,2013
03467,75234.0,2013
03470,44091.0,2013
03561,49214.0,2013
03570,37856.0,2013
03574,49455.0,2013
03575,14821.0,2013
03576,42100.0,2013
03579,31625.0,2013
03580,69688.0,2013
03581,47861.0,2013
03582,36722.0,2013
03583,50000.0,2013
03584,39219.0,2013
03585,48162.0,2013
03586,78370.0,2013
03588,54950.0,2013
03590,28393.0,2013
03592,35478.0,2013
03593,70694.0,2013
03595,54375.0,2013
03597,29167.0,2013
03598,46309.0,2013
03601,53750.0,2013
03602,64145.0,2013
03603,45239.0,2013
03604,34231.0,2013
03605,58942.0,2013
03607,41667.0,2013
03608,52976.0,2013
03609,54306.0,2013
03740,48409.0,2013
03741,62642.0,2013
03743,42613.0,2013
03745,71875.0,2013
03746,74167.0,2013
03748,79974.0,2013
03750,111758.0,2013
03751,96250.0,2013
03752,51563.0,2013
03753,96638.0,2013
03755,91610.0,2013
03765,51250.0,2013
03766,53112.0,2013
03768,107692.0,2013
03770,91250.0,2013
03771,58173.0,2013
03773,53955.0,2013
03774,49335.0,2013
03777,73984.0,2013
03779,75833.0,2013
03780,55208.0,2013
03781,105272.0,2013
03782,73971.0,2013
03784,50643.0,2013
03785,39033.0,2013
03801,65355.0,2013
03809,63202.0,2013
03810,63462.0,2013
03811,95536.0,2013
03812,35278.0,2013
03813,51712.0,2013
03814,46000.0,2013
03816,60670.0,2013
03817,41336.0,2013
03818,42033.0,2013
03819,85208.0,2013
03820,57401.0,2013
03823,89444.0,2013
03824,71250.0,2013
03825,81536.0,2013
03826,86652.0,2013
03827,89333.0,2013
03830,40643.0,2013
03832,60000.0,2013
03833,81413.0,2013
03835,51382.0,2013
03836,48036.0,2013
03837,61150.0,2013
03838,54926.0,2013
03839,55938.0,2013
03840,83288.0,2013
03841,93566.0,2013
03842,67251.0,2013
03844,114000.0,2013
03845,49676.0,2013
03846,73182.0,2013
03847,80524.0,2013
03848,65579.0,2013
03849,53523.0,2013
03850,69519.0,2013
03851,61947.0,2013
03852,39583.0,2013
03853,64583.0,2013
03854,103269.0,2013
03855,78472.0,2013
03856,113125.0,2013
03857,57625.0,2013
03858,78819.0,2013
03860,42967.0,2013
03861,93527.0,2013
03862,78596.0,2013
03864,47700.0,2013
03865,75224.0,2013
03867,46704.0,2013
03868,53598.0,2013
03869,62798.0,2013
03870,95000.0,2013
03872,48900.0,2013
03873,79623.0,2013
03874,54167.0,2013
03875,56744.0,2013
03878,53241.0,2013
03882,45156.0,2013
03883,128281.0,2013
03884,93629.0,2013
03885,108713.0,2013
03886,39643.0,2013
03887,48214.0,2013
03890,16278.0,2013
03894,65903.0,2013
03901,63264.0,2013
03902,76625.0,2013
03903,78156.0,2013
03904,63378.0,2013
03905,54559.0,2013
03906,68776.0,2013
08010,59694.0,2013
08011,174063.0,2013
08012,70982.0,2013
08014,66818.0,2013
08015,62002.0,2013
08016,71879.0,2013
08019,80804.0,2013
08020,91005.0,2013
08021,48327.0,2013
08022,87353.0,2013
08023,48958.0,2013
08026,82955.0,2013
08027,65692.0,2013
08028,63353.0,2013
08029,62600.0,2013
08030,50486.0,2013
08031,54245.0,2013
08033,103516.0,2013
08034,86859.0,2013
08035,86907.0,2013
08036,88962.0,2013
08037,63658.0,2013
08038,54107.0,2013
08039,69688.0,2013
08041,102566.0,2013
08042,79375.0,2013
08043,80471.0,2013
08045,55984.0,2013
08046,67593.0,2013
08048,84459.0,2013
08049,59846.0,2013
08050,72969.0,2013
08051,66317.0,2013
08052,58545.0,2013
08053,92344.0,2013
08054,86363.0,2013
08055,108036.0,2013
08056,123029.0,2013
08057,110647.0,2013
08059,71563.0,2013
08060,77141.0,2013
08061,103819.0,2013
08062,116964.0,2013
08063,61875.0,2013
08065,63598.0,2013
08066,45717.0,2013
08067,74219.0,2013
08068,57662.0,2013
08069,44029.0,2013
08070,56377.0,2013
08071,71307.0,2013
08072,64286.0,2013
08073,182716.0,2013
08075,76111.0,2013
08077,94407.0,2013
08078,56036.0,2013
08079,46071.0,2013
08080,89488.0,2013
08081,79746.0,2013
08083,57188.0,2013
08084,65974.0,2013
08085,98854.0,2013
08086,68497.0,2013
08087,57308.0,2013
08088,71089.0,2013
08089,71538.0,2013
08090,83086.0,2013
08091,65976.0,2013
08092,65469.0,2013
08093,57950.0,2013
08094,69499.0,2013
08095,43696.0,2013
08096,67578.0,2013
08097,85188.0,2013
08098,76274.0,2013
08102,18696.0,2013
08103,21888.0,2013
08104,24250.0,2013
08105,31430.0,2013
08106,69658.0,2013
08107,56135.0,2013
08108,72429.0,2013
08109,63821.0,2013
08110,49747.0,2013
08201,57822.0,2013
08202,76071.0,2013
08203,64516.0,2013
08204,56421.0,2013
08205,62856.0,2013
08210,66610.0,2013
08212,65833.0,2013
08215,56932.0,2013
08221,88214.0,2013
08223,70625.0,2013
08224,62798.0,2013
08225,65511.0,2013
08226,57970.0,2013
08230,76563.0,2013
08232,37330.0,2013
08234,71316.0,2013
08241,83750.0,2013
08242,50000.0,2013
08243,56788.0,2013
08244,48220.0,2013
08246,145174.0,2013
08247,66250.0,2013
08251,44513.0,2013
08260,45230.0,2013
08270,69083.0,2013
08302,49654.0,2013
08310,39479.0,2013
08311,65968.0,2013
08312,62980.0,2013
08314,69330.0,2013
08316,55313.0,2013
08317,83409.0,2013
08318,73902.0,2013
08319,68750.0,2013
08321,41250.0,2013
08322,81983.0,2013
08323,70469.0,2013
08324,67772.0,2013
08326,59397.0,2013
08327,66033.0,2013
08328,57857.0,2013
08329,54750.0,2013
08330,58732.0,2013
08332,48750.0,2013
08340,100250.0,2013
08341,36836.0,2013
08343,86268.0,2013
08344,57269.0,2013
08345,40938.0,2013
08346,38571.0,2013
08348,52950.0,2013
08349,48503.0,2013
08350,54138.0,2013
08352,73542.0,2013
08353,82969.0,2013
08360,47454.0,2013
08361,71984.0,2013
