Zip Code,Median Income,Year
64461,47847.0,2017
64468,39011.0,2017
64470,57614.0,2017
64482,46159.0,2017
64505,46225.0,2017
64624,38563.0,2017
64651,55313.0,2017
64660,55625.0,2017
64673,46176.0,2017
64724,41397.0,2017
64725,58264.0,2017
64745,112059.0,2017
64090,40417.0,2017
64056,55203.0,2017
64058,61277.0,2017
64097,49219.0,2017
64112,71743.0,2017
64114,60769.0,2017
64129,36347.0,2017
64132,32716.0,2017
64147,7394.0,2017
64157,106587.0,2017
64402,42667.0,2017
64427,58333.0,2017
64429,48562.0,2017
64434,51750.0,2017
64444,60769.0,2017
64016,57192.0,2017
64057,59418.0,2017
64061,65063.0,2017
64064,92060.0,2017
64077,68784.0,2017
64088,65655.0,2017
64119,66776.0,2017
64137,43173.0,2017
64449,40735.0,2017
64456,47159.0,2017
64471,42800.0,2017
64474,51944.0,2017
64477,56250.0,2017
64484,48594.0,2017
64490,52165.0,2017
64493,40880.0,2017
64501,31159.0,2017
64503,47069.0,2017
64504,47675.0,2017
64506,60092.0,2017
64622,41316.0,2017
64635,52750.0,2017
64034,95162.0,2017
64167,156250.0,2017
64154,66952.0,2017
64163,43250.0,2017
64166,76667.0,2017
64438,38875.0,2017
64443,67609.0,2017
64451,40156.0,2017
64466,31765.0,2017
64483,61688.0,2017
64487,41350.0,2017
64489,55461.0,2017
64601,45156.0,2017
64620,51250.0,2017
64628,36687.0,2017
64630,49375.0,2017
64644,50759.0,2017
64063,65542.0,2017
64070,79653.0,2017
64078,63826.0,2017
77026,26644.0,2017
77994,35500.0,2017
77015,45917.0,2017
77022,30164.0,2017
77027,91296.0,2017
77047,56706.0,2017
77005,180758.0,2017
77007,121458.0,2017
77017,44286.0,2017
77019,112243.0,2017
77378,55114.0,2017
77356,77444.0,2017
77357,47805.0,2017
77382,139902.0,2017
77396,64195.0,2017
77419,60663.0,2017
77435,55284.0,2017
77441,160162.0,2017
77447,72775.0,2017
77025,71990.0,2017
77038,41347.0,2017
77039,34608.0,2017
77040,55438.0,2017
77057,57093.0,2017
77060,28948.0,2017
77067,40138.0,2017
77068,80313.0,2017
77077,66587.0,2017
77303,52283.0,2017
77335,37656.0,2017
77368,38162.0,2017
77381,103439.0,2017
77385,88220.0,2017
77422,53929.0,2017
77426,65352.0,2017
77445,43730.0,2017
77081,29079.0,2017
77028,30233.0,2017
77058,51635.0,2017
77023,37462.0,2017
77093,30837.0,2017
72025,50750.0,2017
72730,49431.0,2017
72047,45966.0,2017
72021,31926.0,2017
72036,20000.0,2017
72044,45588.0,2017
72061,155625.0,2017
72068,28000.0,2017
72076,45770.0,2017
72082,26333.0,2017
72104,39577.0,2017
72106,56056.0,2017
72112,29180.0,2017
72011,55769.0,2017
72023,59230.0,2017
72030,28512.0,2017
72031,35112.0,2017
72040,40910.0,2017
72103,45960.0,2017
72107,48750.0,2017
72001,38080.0,2017
72022,64219.0,2017
72024,52770.0,2017
72026,17500.0,2017
72041,44239.0,2017
72046,41276.0,2017
72055,44750.0,2017
72063,45125.0,2017
72072,44423.0,2017
72079,36450.0,2017
72085,20625.0,2017
72087,66412.0,2017
72101,40190.0,2017
72120,63575.0,2017
72121,38687.0,2017
72122,52955.0,2017
72139,29375.0,2017
72152,36250.0,2017
72156,29583.0,2017
72173,57986.0,2017
72212,100750.0,2017
72320,38250.0,2017
72830,37065.0,2017
72631,39597.0,2017
72642,46563.0,2017
72729,25625.0,2017
72769,61902.0,2017
72821,30867.0,2017
72832,37000.0,2017
72835,26850.0,2017
72854,25625.0,2017
72944,49301.0,2017
72947,37674.0,2017
72461,39149.0,2017
72434,46154.0,2017
72435,33750.0,2017
72444,35338.0,2017
72111,57228.0,2017
72125,42250.0,2017
72130,35565.0,2017
72141,30319.0,2017
72501,38625.0,2017
72513,31121.0,2017
72419,41131.0,2017
72426,48250.0,2017
72437,42609.0,2017
72394,30804.0,2017
72415,34500.0,2017
72431,35833.0,2017
72432,41133.0,2017
72436,42031.0,2017
72445,29375.0,2017
72456,24500.0,2017
72459,25946.0,2017
72466,52604.0,2017
72530,37321.0,2017
72542,38056.0,2017
72521,37396.0,2017
72527,55227.0,2017
72583,28688.0,2017
72623,41985.0,2017
72004,30772.0,2017
72005,25250.0,2017
72015,51517.0,2017
72032,44686.0,2017
72042,31930.0,2017
72051,40074.0,2017
72081,41862.0,2017
72102,51325.0,2017
72110,37808.0,2017
72117,38253.0,2017
72118,43679.0,2017
72128,43942.0,2017
72137,60197.0,2017
72153,26305.0,2017
72168,19464.0,2017
72027,52692.0,2017
72012,55960.0,2017
72016,46563.0,2017
72017,33359.0,2017
72029,27538.0,2017
72065,56250.0,2017
72073,51827.0,2017
72080,26949.0,2017
72084,43409.0,2017
72135,67625.0,2017
72157,31750.0,2017
72170,45909.0,2017
72179,35799.0,2017
72209,34363.0,2017
72311,21250.0,2017
72554,24931.0,2017
72560,32105.0,2017
72584,47632.0,2017
72616,40317.0,2017
72628,29886.0,2017
72629,25391.0,2017
72630,30625.0,2017
72634,37181.0,2017
72639,40875.0,2017
72653,41074.0,2017
72661,28070.0,2017
72683,46250.0,2017
72704,60524.0,2017
72721,26591.0,2017
72744,33865.0,2017
72752,31204.0,2017
72758,65818.0,2017
72762,57413.0,2017
72802,49489.0,2017
72834,39907.0,2017
72845,44223.0,2017
72860,42762.0,2017
72901,29818.0,2017
72921,49857.0,2017
72923,44223.0,2017
72940,49900.0,2017
72745,60162.0,2017
72824,43269.0,2017
72855,34367.0,2017
72856,41765.0,2017
72952,35441.0,2017
72956,42796.0,2017
72959,38162.0,2017
72326,33485.0,2017
72339,18482.0,2017
72376,46165.0,2017
72364,65969.0,2017
72365,26732.0,2017
72367,24464.0,2017
72395,50924.0,2017
72410,25074.0,2017
72519,37500.0,2017
72533,31683.0,2017
74578,38852.0,2017
74538,40667.0,2017
74540,36250.0,2017
74572,34453.0,2017
74636,53750.0,2017
74722,27500.0,2017
74736,42800.0,2017
74760,50250.0,2017
74761,15625.0,2017
74833,42411.0,2017
74834,50630.0,2017
74844,41500.0,2017
74849,36594.0,2017
74850,46458.0,2017
74845,38036.0,2017
74735,36094.0,2017
74825,43333.0,2017
74427,38633.0,2017
74432,37565.0,2017
74764,43929.0,2017
74826,38370.0,2017
74829,26827.0,2017
74837,29688.0,2017
74843,73000.0,2017
74873,47925.0,2017
74932,40100.0,2017
74942,29063.0,2017
74944,35278.0,2017
74964,35643.0,2017
74727,25000.0,2017
74748,31806.0,2017
74011,75955.0,2017
74021,70132.0,2017
74023,41993.0,2017
74036,55981.0,2017
74037,84470.0,2017
74070,52250.0,2017
74116,36891.0,2017
74106,24635.0,2017
74365,42688.0,2017
74570,40556.0,2017
74472,42917.0,2017
74435,45833.0,2017
74436,48918.0,2017
74459,46250.0,2017
74521,28889.0,2017
74522,42426.0,2017
74528,38750.0,2017
74531,39861.0,2017
74533,34722.0,2017
74536,30368.0,2017
74546,32604.0,2017
74571,39760.0,2017
74604,56895.0,2017
74652,41500.0,2017
74731,29333.0,2017
74766,30921.0,2017
74830,35625.0,2017
74832,41029.0,2017
74836,31579.0,2017
74842,35938.0,2017
74852,40667.0,2017
74864,52064.0,2017
74865,52419.0,2017
74880,37174.0,2017
74937,31236.0,2017
74450,46875.0,2017
74452,40417.0,2017
74457,50417.0,2017
74463,31250.0,2017
74431,37500.0,2017
74019,63344.0,2017
74458,35625.0,2017
74525,36769.0,2017
74535,18672.0,2017
74549,30625.0,2017
74554,40170.0,2017
74555,38750.0,2017
74569,37813.0,2017
74574,33636.0,2017
74637,33611.0,2017
74650,35208.0,2017
74726,43101.0,2017
74734,40395.0,2017
74738,21328.0,2017
74871,55000.0,2017
74565,54375.0,2017
74576,52000.0,2017
74577,29375.0,2017
74747,22813.0,2017
74359,38571.0,2017
74039,45688.0,2017
74137,87667.0,2017
76638,73952.0,2017
76264,60500.0,2017
76635,31250.0,2017
76673,45439.0,2017
76701,31278.0,2017
76712,70056.0,2017
76823,47632.0,2017
76859,38750.0,2017
76861,68438.0,2017
72169,38125.0,2017
72175,24688.0,2017
72330,35227.0,2017
72331,31203.0,2017
72341,27014.0,2017
72342,24224.0,2017
72346,25139.0,2017
72529,34878.0,2017
72453,41250.0,2017
72472,37813.0,2017
72476,39301.0,2017
72512,29171.0,2017
72539,61181.0,2017
72543,43609.0,2017
72544,30500.0,2017
72567,52708.0,2017
72568,33611.0,2017
72619,39352.0,2017
72645,33462.0,2017
72648,83370.0,2017
72666,18095.0,2017
72682,43860.0,2017
72685,39597.0,2017
72719,66457.0,2017
72732,55833.0,2017
72739,58068.0,2017
72742,43870.0,2017
72751,56929.0,2017
72764,42496.0,2017
72833,42356.0,2017
72840,33750.0,2017
72842,43661.0,2017
72846,36563.0,2017
72904,29874.0,2017
72926,26625.0,2017
72935,30938.0,2017
72946,51265.0,2017
72322,21406.0,2017
72329,75250.0,2017
72355,38917.0,2017
72370,28893.0,2017
72373,21622.0,2017
72386,39079.0,2017
72140,47083.0,2017
72204,33110.0,2017
72538,26424.0,2017
72007,66473.0,2017
72002,56367.0,2017
72058,51708.0,2017
72067,35938.0,2017
72070,39531.0,2017
72074,15938.0,2017
72086,53125.0,2017
72129,34000.0,2017
72553,60208.0,2017
72561,31667.0,2017
72565,46429.0,2017
72579,32348.0,2017
72134,49000.0,2017
72205,46367.0,2017
72374,43750.0,2017
72454,32216.0,2017
72060,37452.0,2017
72013,41604.0,2017
72863,42650.0,2017
72843,49837.0,2017
72847,36087.0,2017
72858,42458.0,2017
72930,61900.0,2017
72932,44050.0,2017
72943,37891.0,2017
72951,36628.0,2017
72958,35345.0,2017
72132,51587.0,2017
72142,51466.0,2017
72143,45246.0,2017
72206,35524.0,2017
72327,34489.0,2017
72335,34713.0,2017
72359,15764.0,2017
72360,25647.0,2017
72396,43941.0,2017
72404,54976.0,2017
72424,39375.0,2017
72428,75625.0,2017
72433,30417.0,2017
72039,39286.0,2017
72210,56482.0,2017
72227,62351.0,2017
72324,38397.0,2017
72390,24002.0,2017
72003,50833.0,2017
72006,29432.0,2017
72736,51500.0,2017
72564,18482.0,2017
72581,56198.0,2017
72601,41595.0,2017
72633,40201.0,2017
72635,41920.0,2017
72644,28992.0,2017
72675,40449.0,2017
72680,33900.0,2017
72701,37660.0,2017
72740,44030.0,2017
72417,46833.0,2017
72422,27776.0,2017
72455,36473.0,2017
72462,27500.0,2017
72482,27734.0,2017
72531,38278.0,2017
72534,58191.0,2017
72632,37672.0,2017
72638,39892.0,2017
72662,38924.0,2017
72663,29420.0,2017
72672,19250.0,2017
72687,36108.0,2017
72703,42306.0,2017
72715,58741.0,2017
72734,51932.0,2017
72738,41250.0,2017
72760,22344.0,2017
72761,48064.0,2017
72773,56047.0,2017
72776,37941.0,2017
72823,37192.0,2017
72838,30083.0,2017
72852,18429.0,2017
72853,36299.0,2017
72865,51250.0,2017
72908,48056.0,2017
72927,37922.0,2017
72933,52791.0,2017
72934,31793.0,2017
72937,37245.0,2017
72949,38059.0,2017
72358,26902.0,2017
72413,55625.0,2017
72421,35781.0,2017
72450,45252.0,2017
72469,36607.0,2017
72010,35570.0,2017
72020,37012.0,2017
72045,51250.0,2017
72057,59167.0,2017
72064,42109.0,2017
72069,36477.0,2017
72083,32917.0,2017
72088,35466.0,2017
74074,40934.0,2017
74051,51738.0,2017
74058,43950.0,2017
74059,47511.0,2017
74104,39966.0,2017
74130,33846.0,2017
74129,41178.0,2017
74136,41433.0,2017
74366,40865.0,2017
74368,24250.0,2017
74438,59583.0,2017
74867,31413.0,2017
74930,40574.0,2017
74117,120625.0,2017
74053,68929.0,2017
74066,51926.0,2017
74112,42028.0,2017
74940,43160.0,2017
74945,31964.0,2017
74946,24219.0,2017
74962,36523.0,2017
74965,34823.0,2017
74966,46650.0,2017
74041,63068.0,2017
74048,40141.0,2017
74050,31591.0,2017
74052,33839.0,2017
74054,41625.0,2017
74071,38750.0,2017
74723,39239.0,2017
74724,35893.0,2017
74733,37441.0,2017
74740,35568.0,2017
74743,29665.0,2017
74755,34886.0,2017
74801,38441.0,2017
74820,46394.0,2017
74856,44766.0,2017
74857,59337.0,2017
74884,30341.0,2017
74901,26711.0,2017
74941,39259.0,2017
74948,39164.0,2017
74953,42123.0,2017
74955,34816.0,2017
74959,42406.0,2017
74960,32214.0,2017
74523,35347.0,2017
74547,46250.0,2017
74553,41905.0,2017
74943,38333.0,2017
74954,39524.0,2017
74956,39800.0,2017
74133,59950.0,2017
74135,48598.0,2017
74332,42619.0,2017
74333,39231.0,2017
74338,38615.0,2017
74354,38953.0,2017
74367,31250.0,2017
74423,47500.0,2017
74425,52368.0,2017
74875,46917.0,2017
74902,39627.0,2017
74939,37563.0,2017
74951,30221.0,2017
74957,32500.0,2017
74630,42601.0,2017
74643,56538.0,2017
74430,44375.0,2017
74434,52162.0,2017
74437,36911.0,2017
74330,52969.0,2017
74146,35918.0,2017
74301,40603.0,2017
74339,30777.0,2017
74340,26250.0,2017
74344,40510.0,2017
74347,34797.0,2017
74352,36619.0,2017
74360,64167.0,2017
74361,47326.0,2017
74364,42697.0,2017
74422,50515.0,2017
74426,38945.0,2017
74460,26667.0,2017
74469,40741.0,2017
74470,40250.0,2017
74552,39219.0,2017
74557,39375.0,2017
74558,34205.0,2017
74567,32692.0,2017
74633,45714.0,2017
74641,50938.0,2017
74701,39344.0,2017
74730,49155.0,2017
74082,46250.0,2017
76936,63432.0,2017
76864,38125.0,2017
76884,49583.0,2017
76888,39250.0,2017
76065,87365.0,2017
76067,42982.0,2017
76301,26659.0,2017
76309,42885.0,2017
76310,66829.0,2017
76363,75833.0,2017
76453,61875.0,2017
76469,31094.0,2017
76470,33241.0,2017
76525,46429.0,2017
76528,49164.0,2017
76882,36667.0,2017
76631,64327.0,2017
76040,55037.0,2017
76048,48607.0,2017
76077,31042.0,2017
76093,52321.0,2017
76104,26140.0,2017
76109,70618.0,2017
76117,44040.0,2017
76134,46250.0,2017
76137,70846.0,2017
76179,84548.0,2017
76180,54851.0,2017
76240,56886.0,2017
76272,64074.0,2017
76660,46750.0,2017
76667,40760.0,2017
76708,45719.0,2017
76848,27500.0,2017
76854,40136.0,2017
76869,68250.0,2017
76870,42500.0,2017
76872,59083.0,2017
76933,38077.0,2017
76443,31676.0,2017
76446,45337.0,2017
76454,30761.0,2017
76459,106458.0,2017
76463,31250.0,2017
76475,36696.0,2017
76486,64167.0,2017
76513,63679.0,2017
76518,41466.0,2017
76519,35125.0,2017
76570,38819.0,2017
76571,87852.0,2017
76640,32957.0,2017
76642,44456.0,2017
76671,41047.0,2017
76801,40555.0,2017
76689,61646.0,2017
76691,57056.0,2017
76707,30148.0,2017
76827,48125.0,2017
76834,41250.0,2017
76837,39792.0,2017
76856,39230.0,2017
76858,28594.0,2017
76009,54222.0,2017
76031,53664.0,2017
76036,67199.0,2017
76302,45709.0,2017
76308,48893.0,2017
76370,46563.0,2017
76380,36437.0,2017
76424,44254.0,2017
76442,43544.0,2017
76444,38356.0,2017
76445,28143.0,2017
76449,50741.0,2017
76450,49946.0,2017
76462,78068.0,2017
76464,55972.0,2017
76476,58393.0,2017
76511,36964.0,2017
76520,40586.0,2017
76522,53163.0,2017
76531,50500.0,2017
76534,53207.0,2017
76543,41019.0,2017
76548,72284.0,2017
76621,59063.0,2017
76628,14375.0,2017
76643,72842.0,2017
76648,45417.0,2017
76657,62366.0,2017
76012,58256.0,2017
76013,49294.0,2017
76017,69155.0,2017
76020,60770.0,2017
76054,91953.0,2017
76059,40971.0,2017
76457,42402.0,2017
76436,43478.0,2017
76448,31330.0,2017
76452,69297.0,2017
76471,35750.0,2017
76487,45991.0,2017
76524,58676.0,2017
76541,30899.0,2017
76554,48125.0,2017
76556,41961.0,2017
76887,33452.0,2017
76934,49671.0,2017
76950,60742.0,2017
76071,59635.0,2017
76105,28843.0,2017
76110,46185.0,2017
76111,42938.0,2017
76112,40756.0,2017
76118,64732.0,2017
76205,46347.0,2017
76230,49019.0,2017
76239,66750.0,2017
76245,44901.0,2017
76432,37692.0,2017
76460,72118.0,2017
76704,22508.0,2017
76682,51861.0,2017
76692,45380.0,2017
76706,30461.0,2017
76821,36365.0,2017
76832,60781.0,2017
76842,41578.0,2017
76853,47188.0,2017
76857,49196.0,2017
76873,27708.0,2017
76901,51700.0,2017
76904,59993.0,2017
76905,60086.0,2017
76932,59904.0,2017
76559,54359.0,2017
76574,50030.0,2017
76637,44792.0,2017
76653,40875.0,2017
76665,45690.0,2017
76670,45833.0,2017
76690,37279.0,2017
76693,36696.0,2017
76705,41213.0,2017
76862,65000.0,2017
76871,46611.0,2017
76890,57321.0,2017
76930,74792.0,2017
76148,67561.0,2017
76903,36215.0,2017
76060,74384.0,2017
76305,53611.0,2017
76306,42896.0,2017
76365,42386.0,2017
76367,52202.0,2017
76373,43125.0,2017
76388,48125.0,2017
72136,43631.0,2017
72857,38482.0,2017
72950,45000.0,2017
72626,33063.0,2017
72034,50282.0,2017
72670,88194.0,2017
72325,36125.0,2017
72440,39688.0,2017
72517,33147.0,2017
72841,21371.0,2017
72945,34531.0,2017
72722,45488.0,2017
72113,54943.0,2017
72315,39806.0,2017
72576,40429.0,2017
72668,51169.0,2017
72768,44167.0,2017
72449,28250.0,2017
72928,53594.0,2017
72354,35221.0,2017
72412,33125.0,2017
72019,67325.0,2017
72636,90000.0,2017
72537,39663.0,2017
76940,42350.0,2017
76958,50972.0,2017
76953,103984.0,2017
76474,42404.0,2017
76483,36700.0,2017
76557,54821.0,2017
76579,60848.0,2017
76116,49276.0,2017
76132,52854.0,2017
76225,67797.0,2017
76233,73606.0,2017
76249,79360.0,2017
76253,53750.0,2017
76255,36214.0,2017
76266,71595.0,2017
76270,64706.0,2017
76271,70096.0,2017
76351,40417.0,2017
76354,52090.0,2017
76371,45521.0,2017
76377,36831.0,2017
76384,43592.0,2017
76389,72548.0,2017
76632,40302.0,2017
76633,84342.0,2017
76636,50781.0,2017
76641,45823.0,2017
76649,43125.0,2017
76664,44819.0,2017
76431,58459.0,2017
76433,67656.0,2017
76561,52250.0,2017
76491,31458.0,2017
76504,38944.0,2017
76530,45223.0,2017
76626,49167.0,2017
76078,64994.0,2017
76106,37550.0,2017
76015,53125.0,2017
76028,75420.0,2017
76034,164682.0,2017
76050,64391.0,2017
76053,53907.0,2017
76058,58792.0,2017
76542,60892.0,2017
76527,55333.0,2017
76537,64730.0,2017
76539,67295.0,2017
76550,46678.0,2017
76567,38104.0,2017
76577,51090.0,2017
76622,51750.0,2017
76629,45000.0,2017
76645,41845.0,2017
76687,39214.0,2017
76710,44554.0,2017
76711,37555.0,2017
76825,43750.0,2017
76844,48000.0,2017
76875,45417.0,2017
76878,37500.0,2017
76935,73810.0,2017
76941,58125.0,2017
76955,187250.0,2017
76226,130720.0,2017
76227,88108.0,2017
76651,45234.0,2017
76022,53650.0,2017
76073,58225.0,2017
76655,83098.0,2017
75253,41905.0,2017
75230,78837.0,2017
75236,40685.0,2017
75252,61399.0,2017
75287,49887.0,2017
75409,83622.0,2017
75411,72538.0,2017
75416,47167.0,2017
75441,48914.0,2017
75446,37778.0,2017
75447,76293.0,2017
75462,58350.0,2017
75469,34063.0,2017
75473,60604.0,2017
75479,47578.0,2017
75486,52847.0,2017
75496,56941.0,2017
75550,37500.0,2017
75560,30550.0,2017
75574,50565.0,2017
75631,60278.0,2017
75791,63989.0,2017
75683,42331.0,2017
75691,47809.0,2017
75785,45057.0,2017
75833,52679.0,2017
75835,28810.0,2017
75861,61667.0,2017
75925,36915.0,2017
75936,43750.0,2017
75943,46923.0,2017
75838,39444.0,2017
75847,35133.0,2017
75852,47557.0,2017
75862,34909.0,2017
75926,41667.0,2017
75939,41394.0,2017
75946,43269.0,2017
75968,30952.0,2017
75062,50133.0,2017
75069,52504.0,2017
75098,88453.0,2017
75105,42132.0,2017
75141,37007.0,2017
75147,46797.0,2017
75154,73996.0,2017
75158,56000.0,2017
75223,41667.0,2017
75225,173828.0,2017
75229,88062.0,2017
75235,48449.0,2017
75241,32652.0,2017
75244,82500.0,2017
75421,58723.0,2017
75453,49924.0,2017
75474,42670.0,2017
75477,29375.0,2017
75492,51324.0,2017
75561,44063.0,2017
75565,30078.0,2017
75572,47452.0,2017
75605,58526.0,2017
75639,36680.0,2017
75670,33406.0,2017
75684,48889.0,2017
75692,50625.0,2017
75708,37247.0,2017
75750,48389.0,2017
75778,41938.0,2017
75035,122843.0,2017
75038,51444.0,2017
75051,40841.0,2017
75060,52749.0,2017
75024,91795.0,2017
75028,115490.0,2017
75039,89845.0,2017
75041,42556.0,2017
75043,58571.0,2017
75056,83141.0,2017
75076,55267.0,2017
75102,43611.0,2017
75082,120237.0,2017
75093,102889.0,2017
75103,50722.0,2017
73169,66012.0,2017
73112,43755.0,2017
73117,21530.0,2017
73142,69041.0,2017
73446,47806.0,2017
73449,48450.0,2017
73453,57500.0,2017
73463,52143.0,2017
73529,42360.0,2017
73538,76089.0,2017
73549,45938.0,2017
73550,34278.0,2017
73098,41895.0,2017
73054,51582.0,2017
73059,53125.0,2017
73075,43307.0,2017
73103,48904.0,2017
73090,64583.0,2017
73105,38731.0,2017
73107,40784.0,2017
73565,32750.0,2017
73571,66563.0,2017
73647,60000.0,2017
73655,44091.0,2017
73666,58500.0,2017
73667,55769.0,2017
73701,39351.0,2017
73722,82778.0,2017
73726,60227.0,2017
73733,52708.0,2017
73741,56875.0,2017
73742,57463.0,2017
73772,57443.0,2017
73834,41318.0,2017
73859,53304.0,2017
73931,55536.0,2017
73938,48438.0,2017
73939,41875.0,2017
73944,45208.0,2017
73949,47059.0,2017
73555,36458.0,2017
73736,60500.0,2017
73747,47500.0,2017
73004,57917.0,2017
73029,41581.0,2017
73030,52044.0,2017
73036,52028.0,2017
73041,55625.0,2017
73049,61311.0,2017
73062,31970.0,2017
73080,50750.0,2017
75077,103326.0,2017
75966,37734.0,2017
75569,40295.0,2017
75573,83125.0,2017
75643,51875.0,2017
75681,38969.0,2017
75116,44222.0,2017
75117,46069.0,2017
75126,89782.0,2017
75132,70364.0,2017
75137,59144.0,2017
75149,47016.0,2017
75150,48921.0,2017
75202,87375.0,2017
75205,129406.0,2017
75214,84709.0,2017
75251,58024.0,2017
75410,53462.0,2017
75435,40224.0,2017
75437,64135.0,2017
75167,82135.0,2017
75180,44228.0,2017
75203,32699.0,2017
75209,86963.0,2017
75215,27358.0,2017
75218,70272.0,2017
75228,40306.0,2017
75234,61680.0,2017
75237,26768.0,2017
75247,16886.0,2017
75401,34732.0,2017
75402,65026.0,2017
75407,57027.0,2017
75418,41508.0,2017
75431,46667.0,2017
75450,50417.0,2017
75451,34392.0,2017
75452,57052.0,2017
75471,44861.0,2017
75489,50469.0,2017
75495,75291.0,2017
75551,41661.0,2017
75570,47835.0,2017
75601,41882.0,2017
75638,39360.0,2017
75651,48281.0,2017
75654,49375.0,2017
75704,38262.0,2017
75756,63007.0,2017
75757,64289.0,2017
75760,45714.0,2017
75765,50770.0,2017
75771,64206.0,2017
75773,47791.0,2017
75790,53690.0,2017
75831,50150.0,2017
75839,41512.0,2017
75848,53000.0,2017
75849,20982.0,2017
75449,40481.0,2017
75480,46979.0,2017
75459,69309.0,2017
75468,50992.0,2017
75475,29318.0,2017
75487,52318.0,2017
75490,63000.0,2017
75503,59811.0,2017
75555,50920.0,2017
75568,37201.0,2017
75904,47316.0,2017
75932,44167.0,2017
75937,43750.0,2017
75956,40341.0,2017
75973,45000.0,2017
75211,38760.0,2017
75975,35399.0,2017
75901,47081.0,2017
75948,32682.0,2017
75954,43750.0,2017
75960,28406.0,2017
75001,73578.0,2017
75013,124915.0,2017
75022,156902.0,2017
75034,116962.0,2017
75040,59305.0,2017
75050,50889.0,2017
75052,74859.0,2017
75061,44079.0,2017
75063,85165.0,2017
75078,136642.0,2017
75081,66513.0,2017
75119,50947.0,2017
75124,49954.0,2017
75146,56458.0,2017
75172,40839.0,2017
75181,77238.0,2017
75206,63392.0,2017
75007,82079.0,2017
75009,90717.0,2017
75020,46582.0,2017
75067,60029.0,2017
75080,69440.0,2017
75090,38086.0,2017
75104,69699.0,2017
75110,42843.0,2017
75140,43772.0,2017
75153,36650.0,2017
75159,48861.0,2017
75161,50498.0,2017
75166,91136.0,2017
75169,47399.0,2017
75189,81275.0,2017
75207,79926.0,2017
75208,55855.0,2017
75219,67311.0,2017
75232,33296.0,2017
75233,45468.0,2017
75248,80421.0,2017
75412,42366.0,2017
75420,83684.0,2017
75424,64405.0,2017
75432,39350.0,2017
75442,64398.0,2017
75460,32205.0,2017
75470,60385.0,2017
75476,53063.0,2017
75482,45180.0,2017
75044,64085.0,2017
75662,58207.0,2017
75701,49030.0,2017
75709,49865.0,2017
75755,48675.0,2017
75048,97666.0,2017
75068,94356.0,2017
75070,98754.0,2017
75087,96471.0,2017
75092,56958.0,2017
75115,65194.0,2017
77032,30451.0,2017
77360,39956.0,2017
77053,45953.0,2017
77056,107003.0,2017
77065,54688.0,2017
73641,43636.0,2017
73569,37188.0,2017
73601,46435.0,2017
73624,52143.0,2017
73703,59820.0,2017
73761,68594.0,2017
73771,48214.0,2017
73832,55625.0,2017
73843,50156.0,2017
73852,63102.0,2017
73853,74167.0,2017
73858,51023.0,2017
73860,48125.0,2017
73005,34347.0,2017
73008,48846.0,2017
73014,61406.0,2017
73016,70278.0,2017
73018,43893.0,2017
73032,58750.0,2017
73040,38622.0,2017
73057,41083.0,2017
73622,40156.0,2017
73626,41797.0,2017
73638,51146.0,2017
73642,54167.0,2017
73660,41786.0,2017
73661,61250.0,2017
73663,48269.0,2017
73673,52031.0,2017
73728,53512.0,2017
73735,50208.0,2017
73743,69750.0,2017
73750,64306.0,2017
73507,47507.0,2017
